conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,start_sec,end_sec,session_core,clip_number,global_session,clip_duration_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,start_minute_adjusted,global_timestamp_sec,global_minute,is_early,annotation_dict,has_new_idea,has_explanation,has_decision,burst_center,burst_session
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,02:22-02:24,2.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Niki encourages the group to chat after the initial silent work, inviting participation.'}",We'll just do that at the beginning and then we'll chat.,142.0,144.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,757.0,759.0,12.616666666666667,757.0,12.616666666666667,False,"{'encourage particpatioin': 'Niki encourages the group to chat after the initial silent work, inviting participation.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Noah Planavsky,02:24-02:29,5.0,0,0.0,0.0,0,,No,No,No,"{'express humor': 'Noah is making a joke about his difficulty in articulating his thoughts, which is humorous in the context of the task.'}",Struggling to throw anything other than a word salad on the old page.,144.0,149.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,759.0,764.0,12.65,759.0,12.65,False,"{'express humor': 'Noah is making a joke about his difficulty in articulating his thoughts, which is humorous in the context of the task.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Noah Planavsky,01:05-01:50,45.0,1,10.0,10.0,0,Open Palms,No,No,No,"{'expand on existing idea': ""Noah expands on Rika's idea about nutrient availability driving complex life by emphasizing the importance of figuring out the size of the biosphere in the past."", 'express enthusiasm': 'Noah expresses enthusiasm about discussing ways to find evidence of extreme phosphorus limitation in molecular records.', 'provide supporting evidence': ""Noah suggests that geochemical records, mass-balanced Earth system models, and records in life itself can provide evidence for what limits the biosphere's scope.""}","Yeah, I think the the figuring out the the not only what's limiting but the kind of the the size of the biosphere in the past is is I think is is one of the most most kind of fundamental unresolved questions about Earth's history and I think there are definitely there's there's it'd be fun it'd be great to talk about ways in which you could actually do that from look for say evidence for extreme phosphorus limitation not in geochemical records but in in molecular records and um and the other way you could tackle that of course to think of everybody's take on it would be that geochemical you also have to have something that works from a mass balanced Earth system. You have actual empirical records of it and then you you have of course record in in life itself of of what would be limiting the scope of the of the biosphere.",65.0,110.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,680.0,725.0,11.333333333333334,680.0,11.333333333333334,False,"{'expand on existing idea': ""Noah expands on Rika's idea about nutrient availability driving complex life by emphasizing the importance of figuring out the size of the biosphere in the past."", 'express enthusiasm': 'Noah expresses enthusiasm about discussing ways to find evidence of extreme phosphorus limitation in molecular records.', 'provide supporting evidence': ""Noah suggests that geochemical records, mass-balanced Earth system models, and records in life itself can provide evidence for what limits the biosphere's scope.""}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Morgan Raven,01:51-02:21,30.0,1,50.0,50.0,0,Open Palms,No,No,No,"{'present new idea': ""Morgan introduces a new idea about questioning the universality of limiting nutrients like phosphorus, nitrogen, and iron, and whether their importance is fundamental or a quirk of Earth's specific mineral composition, which hasn't been discussed before."", 'ask clarifying question': 'Morgan ends the utterance by asking if others have considered this idea before, seeking to understand if this perspective has been previously explored by the group.'}","Along those lines, one random thought that's come up a lot for me this morning and thinking about these sort of deep time limiting nutrients is just how universal even their identity would be. And like how much of phosphorus and nitrogen being the story and iron being the story is something we could assume is something fundamental that comes out of continental differentiation and crustal differentiation and how much of it is a weird quirk of the way our minerals work on the surface Earth and I don't know, have you guys thought about that before?",111.0,141.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,726.0,756.0,12.1,726.0,12.1,False,"{'present new idea': ""Morgan introduces a new idea about questioning the universality of limiting nutrients like phosphorus, nitrogen, and iron, and whether their importance is fundamental or a quirk of Earth's specific mineral composition, which hasn't been discussed before."", 'ask clarifying question': 'Morgan ends the utterance by asking if others have considered this idea before, seeking to understand if this perspective has been previously explored by the group.'}",True,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Smadar Naoz,02:22-03:03,41.0,0,10.0,10.0,0,,No,No,No,"{'present new idea': 'The speaker introduces the idea of connecting planetary habitability and nutrient availability to the type of star a planet orbits, which is a novel concept not previously discussed.', 'expand on existing idea': ""The speaker builds upon the previous discussion about limiting nutrients and their universality by adding the dimension of the host star's influence on planetary processes."", 'ask clarifying question': ""The speaker poses a question about whether the type of star a planet orbits can be connected to the planet's internal processes and habitability.""}","Maybe to follow up on this question, I I have another question along these lines. So I wonder along whether or not it's universal, um, do we can we connect this to the type of star that the planet will host or that will host a planet and where it is, how big it is, is it a moon? Um, I mean, I think that there are lots and does it move, right? Because I think that we we now understand that planets don't stay where they were born, they move around. So there is a lot of um, there's a lot of changes that are imposed from the outside that I wonder how they um, how they translate into processes within the planet.",142.0,183.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,757.0,798.0,12.616666666666667,757.0,12.616666666666667,False,"{'present new idea': 'The speaker introduces the idea of connecting planetary habitability and nutrient availability to the type of star a planet orbits, which is a novel concept not previously discussed.', 'expand on existing idea': ""The speaker builds upon the previous discussion about limiting nutrients and their universality by adding the dimension of the host star's influence on planetary processes."", 'ask clarifying question': ""The speaker poses a question about whether the type of star a planet orbits can be connected to the planet's internal processes and habitability.""}",True,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,03:04-03:35,31.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': ""Niki acknowledges Smadar's contribution of a new perspective on the topic.""}, 'ask clarifying question': {'Explanation': 'Niki asks a question to Smadar about how to constrain the elemental composition of exoplanets and relate it to nutrient availability, following up on the discussion about limiting nutrients and planetary habitability.'}}","Yeah, thank you for providing that perspective and I actually just to kind of keep this conversation going. Um, I have a question for you. Um, so I know that there is a catalog out there of star composition, but my understanding is that that doesn't isn't necessarily reflected in the composition the planets like orbiting that star. So then how might you constrain like the elemental composition of those planets to relate it back to sort of nutrient availability that folks earlier in the conversation were talking about.",184.0,215.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,799.0,830.0,13.316666666666666,799.0,13.316666666666666,False,"{'acknowledge contribution': {'Explanation': ""Niki acknowledges Smadar's contribution of a new perspective on the topic.""}, 'ask clarifying question': {'Explanation': 'Niki asks a question to Smadar about how to constrain the elemental composition of exoplanets and relate it to nutrient availability, following up on the discussion about limiting nutrients and planetary habitability.'}}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Solange Duhamel,00:32-02:01,89.0,1,10.0,10.0,0,Open Palms,No,No,No,"[{'explain or define term or concept': 'The speaker explains that the redfield ratio may be difficult to predict in early earth conditions because the current oxygenated world differs significantly, especially regarding phosphorus assimilation, from the reduced environments of early earth.'}, {'expand on existing idea': 'The speaker expands on the discussion about universal composition of life by suggesting that to understand the redfield ratio in early Earth, we need to study organisms in reduced environments similar to early Earth, highlighting the difficulty of mimicking these conditions in the lab without losing important components.'}]","I think if we think about the redfield ratio in early earth, we it may be difficult to to predict in the sense that what we know today is oxygenated world and for example in the case of phosphorus, most organisms will assimilate phosphate and it was pretty rare on early earth when there was no oxygen, so we need to start looking into organisms that uh survive or make their living in um reduced environments. So we need to also think about environments that will be similar to early earth to go pick up those redfield ratios to make prediction and not necessarily in the open ocean today for example or uh other type of uh environment that are not representative of this early earth. So I think thinking of both the microbes, their processes but also their environments, everything is tied together which is also a difficulty because uh part of it is can you mimic that in the lab and uh how can how much can you simplify without losing important components that would uh artificially drive your results towards uh the wrong answer.",32.0,121.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,647.0,736.0,10.783333333333331,647.0,10.783333333333331,False,"{'explain or define term or concept': 'The speaker explains that the redfield ratio may be difficult to predict in early earth conditions because the current oxygenated world differs significantly, especially regarding phosphorus assimilation, from the reduced environments of early earth.', 'expand on existing idea': 'The speaker expands on the discussion about universal composition of life by suggesting that to understand the redfield ratio in early Earth, we need to study organisms in reduced environments similar to early Earth, highlighting the difficulty of mimicking these conditions in the lab without losing important components.'}",False,True,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,02:01-02:04,3.0,0,100.0,100.0,0,,No,Yes,No,"[{'encourage particpatioin': 'Niki encourages someone to speak, indicating she wants to hear their thoughts.'}]","question? Oh sorry, go ahead, go ahead.",121.0,124.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,736.0,739.0,12.266666666666667,736.0,12.266666666666667,False,"{'encourage particpatioin': 'Niki encourages someone to speak, indicating she wants to hear their thoughts.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Morgan Raven,02:05-02:41,36.0,0,75.0,75.0,0,Open Palms,No,No,No,"{'expand on existing idea': 'Morgan expands on the discussion about universal composition of life by suggesting that basic first principles, such as the need for hydrophobic and hydrophilic components in an aqueous system, might provide some bounds on the composition of life, building on the previous discussion about nutrient availability and the Redfield ratio.', 'present new idea': 'Morgan presents the idea that there are broad first principles that could be applied to the question of universal composition of life, such as the need for hydrophobic and hydrophilic components in an aqueous system.', 'provide supporting evidence': 'Morgan supports her idea by providing the reasoning that if life exists in an aqueous system, it needs hydrophobic and hydrophilic components, an edge, and an inside, which places bounds on cell membrane and volume.'}","I was gonna say it does seem like there might be some sort of broad first principles you could put on a question like this if we just think about like if you're living in an aqueous system, you need something that's hydrophobic and you need something that's hydrophilic and you have an edge and you have an inside and like so there's going to be some bounds on how much, you know, cell membrane that you need and how much volume that you need and at some point maybe just those like super basic functional classes are able to tell us something about we need something that's going to, you know, fold in a hydrophilic way or something like that and I mean those bounds might be way too big to be useful and cell size, who knows, but um.",125.0,161.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,740.0,776.0,12.333333333333334,740.0,12.333333333333334,False,"{'expand on existing idea': 'Morgan expands on the discussion about universal composition of life by suggesting that basic first principles, such as the need for hydrophobic and hydrophilic components in an aqueous system, might provide some bounds on the composition of life, building on the previous discussion about nutrient availability and the Redfield ratio.', 'present new idea': 'Morgan presents the idea that there are broad first principles that could be applied to the question of universal composition of life, such as the need for hydrophobic and hydrophilic components in an aqueous system.', 'provide supporting evidence': 'Morgan supports her idea by providing the reasoning that if life exists in an aqueous system, it needs hydrophobic and hydrophilic components, an edge, and an inside, which places bounds on cell membrane and volume.'}",True,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Stilianos Louca,02:41-04:25,104.0,0,10.0,10.0,0,Pointing,No,No,No,"[{'expand on existing idea': ""This sentence builds on the previous discussion about the universal composition of life and limiting nutrients by introducing the idea that life may not even require a separation from inside to outside, referencing Nick Lane's suggestion.""}, {'reject idea': 'This sentence expresses doubt about the competitiveness of life forms without enclosed microenvironments, implying a rejection of the idea that such life forms would be viable in the long term.'}, {'provide supporting evidence': ""This sentence provides supporting evidence for the adaptability of life in terms of elemental composition by mentioning uploaded papers and specifically referencing Gold et al. (2017) and their findings on ancient metabolism's ability to function without phosphate when it was limited.""}]","So on that note, there's there's uh people that that suggest like Nick Lane that you don't even need to have a an enclosed you don't even need to have a separation from inside to outside, you can have one membrane as long as it is in a in a proton gradient and that proton gradient might be naturally occurring apparently uh near hydrothermal systems seems to be the case because of pH gradient. Uh so so even that could be that requirement might be challenged. Uh I'm not sure how how long such life forms would would would be competitive against the ones that actually are able to form micro environments. Um but yeah, just wanted to bring that up in this context. Uh regarding the redfield ratio type question. I I I I uploaded a couple papers on the crowd sourcing folder uh because I find them representative of the general literature that shows that life is quite adaptive uh in terms of its uh elemental composition when needed. Uh one is Gold 4 2017 and they they they used ancestral reconstruction of pathways and and metabolic networks to argue that ancient metabolism was able to do without phosphate uh when when phosphate was limiting.",161.0,265.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,776.0,880.0,12.933333333333334,776.0,12.933333333333334,False,"{'expand on existing idea': ""This sentence builds on the previous discussion about the universal composition of life and limiting nutrients by introducing the idea that life may not even require a separation from inside to outside, referencing Nick Lane's suggestion."", 'reject idea': 'This sentence expresses doubt about the competitiveness of life forms without enclosed microenvironments, implying a rejection of the idea that such life forms would be viable in the long term.', 'provide supporting evidence': ""This sentence provides supporting evidence for the adaptability of life in terms of elemental composition by mentioning uploaded papers and specifically referencing Gold et al. (2017) and their findings on ancient metabolism's ability to function without phosphate when it was limited.""}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Smadar Naoz,01:34-02:35,61.0,1,10.0,10.0,0,Open Palms,No,No,Yes,"[{'present new idea': 'The speaker introduces the idea that tidal effects and the environment of free-floating planets can contribute to temperature, which is an alternative to the common focus on proximity to a star.'}, {'expand on existing idea': 'The speaker expands on the discussion about temperature as a factor for habitability by suggesting tidal effects from exomoons and the environment of free-floating planets as additional factors influencing temperature.'}]","about temperature, I wonder if we if we're also, I mean, there are other contributions for temperature apart from how close a planet is to a star, right? So we can have um tidal effects that will contribute to this. So that puts into play exomoons, for example, if there is a moon very near uh you know, orbiting a a giant planet that can be very near a giant planet and can be an interesting thing. Um and also the environment itself. So not necessarily, I mean, there is a prediction of a lot of free floating planets that usually people think that are completely not interesting, but if this free floating planet isn't actually a very dense area, um and there are lots of stars around, you know, overall it gets uh the temperature that it needs. That's a very extreme place. I don't know if people are interested in that at all, but I'm trying to be very if you notice because I'm so out of the field of all of you guys, so I'm trying to push a lot. I hope it's okay.",94.0,155.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,709.0,770.0,11.816666666666666,709.0,11.816666666666666,False,"{'present new idea': 'The speaker introduces the idea that tidal effects and the environment of free-floating planets can contribute to temperature, which is an alternative to the common focus on proximity to a star.', 'expand on existing idea': 'The speaker expands on the discussion about temperature as a factor for habitability by suggesting tidal effects from exomoons and the environment of free-floating planets as additional factors influencing temperature.'}",True,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,02:35-03:05,30.0,1,0.0,10.0,0,,No,No,Yes,"[{'express agreement': ""Niki expresses agreement with Smadar's points about temperature and tidal effects, building on the discussion of habitability factors beyond oxygen and liquid water."", 'acknowledge contribution': ""Niki acknowledges Smadar's exoplanet perspective and its relevance to understanding observational constraints and data limitations in the search for life, recognizing her input to the discussion.""}]","No, I think it's great. And again bringing in that exoplanet perspective and and also it it I think as Vicky said earlier, um helping for this group in particular to understand what type of data is going to be available out there. You know, how are we going to be observationally constrained. Um I think that we would like a richness of data but we're going to have to deal with limited data and how do we use that to our advantage again to focus our search for life. Um so those are so great points um that you're bringing up. Um",155.0,185.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,770.0,800.0,12.833333333333334,770.0,12.833333333333334,False,"{'express agreement': ""Niki expresses agreement with Smadar's points about temperature and tidal effects, building on the discussion of habitability factors beyond oxygen and liquid water."", 'acknowledge contribution': ""Niki acknowledges Smadar's exoplanet perspective and its relevance to understanding observational constraints and data limitations in the search for life, recognizing her input to the discussion.""}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Jeffrey Marlow,03:05-03:28,23.0,0,100.0,10.0,0,,No,No,No,"{'ask clarifying question': 'Jeffrey asks about the timescale of heat source changes from stars or tidal relationships, seeking clarification on whether changes occur rapidly (solar flares) or over longer periods (millions/billions of years), following a discussion about temperature and habitability.'}","I had a question about that actually. The when you're talking about heat sources from like stars or tidal relationships. What like time scale do those sorts of changes operate on? Like are things like solar flares actually felt um or would it be over you know, millions and billions of years?",185.0,208.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,800.0,823.0,13.333333333333334,800.0,13.333333333333334,False,"{'ask clarifying question': 'Jeffrey asks about the timescale of heat source changes from stars or tidal relationships, seeking clarification on whether changes occur rapidly (solar flares) or over longer periods (millions/billions of years), following a discussion about temperature and habitability.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Jay Forsythe(he/him),00:23-04:27,244.0,1,10.0,0.0,0,Open Palms,No,No,No,"[{'explain or define term or concept': 'Jay explains how the history of a meteorite, including heating and melting cycles, affects the organic compounds detected, and also explains the structural isomers of amino acids.', 'provide supporting evidence': 'Jay provides supporting evidence by mentioning the Murchison meteorite and how the alpha amino acids are upregulated in that meteorite relative to other structural isomers.', 'expand on existing idea': 'Jay expands on the idea of delivery versus destruction of building blocks by discussing the limitations of sample preparation techniques and analytical instrumentation used on extraterrestrial rovers, highlighting the complexity of organic analysis.', 'express enthusiasm': 'Jay expresses enthusiasm for the Benu sample return mission, highlighting its potential for in-depth analysis of organic content.'}]","Yeah, um, I mean I I can't really speak too much about like like outside of our solar system. I'm I'm not as familiar with a lot of that a lot of those kind of studies. Um, in terms of the meteorite composition that we've measured just from falls on earth and then, you know, for example, like some of the ongoing work that they're doing like with the sample recovery at Benu and things like that. Like I I would expect well, um, I mean the the the and just going back to amino acids just because it's a it's a good example. Um, but this could I'm sure this applies to a lot of other organic building blocks. Um, you know, the the the the history of like a meteorite in terms of, you know, like heating and um, like melting of ice and like those those those processing cycles really can play a big role in terms of the organics that we detect, right? And so, you know, like for example, um, like all the the amino acids in our proteins are um have like an alpha carbon, right? But there are different structural isomers of amino acids and in some amino acids, you know, like like ones that have longer carbon chains are like much way more upregulated than others, right? Um, the for example like Murchison one of the reasons why that caught so much attention one one it was like really the first study but also a lot of the like alpha amino acids that we use in our proteins um are pretty upregulated in that one relative to some of the other structural isomers. But there are other there are other meteorites where it's like the complete opposite, right? And so they the like the history of those in terms of their kind of weathering and and things like like melting cycles, things like that is really plays a huge role in the content, the organic content that we detect. I also wanted to related to that. I wanted to mention um um uh smarter is it is that right? You you brought up um, you know, like deliver like net delivery versus um destruction, right? And an issue with that just experimentally like on on more like like experimental side is, you know, even if, you know, even if we do collect, you know, like a lot of a lot of meteorite on earth and we're, you know, we take it to our lab, the just the sample preparation that we perform to so that we can do organic analysis, you know, sometimes that actually could break down some of the more complex um organics that were present in there and we actually can't see them because just by just in order to extract them, you know, we have to use like really strong acid and things like that. And so, um it it could be it can there there are a lot of layers of complexity there. Um and also I I think it's important to note too that a lot of the analytical instrumentation that we send on like uh extraterrestrial rovers and things like that is quite limited compared to the instruments that we can we can use like here on earth. just because there's so many other factors that go into play, you know, you can't just, you know, you have to think about like like power requirements and weight and all these other things, right? And so, you know, like like uh, you know, one of the mass spectrometers in my research lab, you know, it's like 20 years old and it's like way out of date compared to a lot of a lot of other labs here on earth, but it's like the the the the analytical power that is actually much higher than like what's probably on these rovers that's going to like Mars and things like that, right? And so there are all these things that we have to consider which is why I'm really excited about Benu because I think that the ability for sample return is is huge. I think that that's massive. And uh I'm really excited to see what that study unfolds because I think that we'll be able to do a lot more in depth analysis of the organic content from than we can from what we're sending out elsewhere and it's not that that that stuff isn't important. It's obviously super important but there's just practically speaking there's a lot of difficulties that go into developing instrumentation for something like like a rover.",23.0,267.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,638.0,882.0,10.633333333333333,638.0,10.633333333333333,False,"{'explain or define term or concept': 'Jay explains how the history of a meteorite, including heating and melting cycles, affects the organic compounds detected, and also explains the structural isomers of amino acids.', 'provide supporting evidence': 'Jay provides supporting evidence by mentioning the Murchison meteorite and how the alpha amino acids are upregulated in that meteorite relative to other structural isomers.', 'expand on existing idea': 'Jay expands on the idea of delivery versus destruction of building blocks by discussing the limitations of sample preparation techniques and analytical instrumentation used on extraterrestrial rovers, highlighting the complexity of organic analysis.', 'express enthusiasm': 'Jay expresses enthusiasm for the Benu sample return mission, highlighting its potential for in-depth analysis of organic content.'}",False,True,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,00:25-01:50,85.0,2,10.0,10.0,0,Open Palms,No,No,No,"[{'expand on existing idea': 'The speaker builds on the previous discussion about underground deposits by suggesting kerogen as an alternative to oil and mentioning its presence on Mars.'}, {'explain or define term or concept': 'The speaker explains what kerogen is, describing it as a more solid form of carbon and a complex material.'}, {'propose decision': 'The speaker proposes to look for kerogen in areas where ancient rocks are exposed, such as meter craters and impact sites, as an alternative to drilling.'}]","Yeah, I can just kind of help address that, move it along. Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing. Um, certainly like it's preserved in ancient rocks on earth, but there is evidence that there is kerogenous type material on Mars. Um, biotic or abiotic, who knows, but you know, it's and Jay can correct me here. Um, my understanding is that there's kerogen within meteorites as well. So any any organic compounds being formed in a meteorite or other parent body can form kerogen. So the challenge then is um distinguishing biotic kerogen from abiotic kerogen. Um, in terms of uh, you know, drilling, you know, in terms of Mars, you can really go down like a meter. There are some platforms being developed um with drills, but it's it's fairly short. But what you can do instead is go to areas where ancient rocks are exposed, um recently exposed. So you can look at meter um craters, you know, impacts, things where things have um areas where things have been excavated. Um, so it's it is a possibility to look for that. Um, but again, it might be difficult uh to put it in the in the framework that Vicky was talking about assessing false positives.",25.0,110.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,640.0,725.0,10.666666666666666,640.0,10.666666666666666,False,"{'expand on existing idea': 'The speaker builds on the previous discussion about underground deposits by suggesting kerogen as an alternative to oil and mentioning its presence on Mars.', 'explain or define term or concept': 'The speaker explains what kerogen is, describing it as a more solid form of carbon and a complex material.', 'propose decision': 'The speaker proposes to look for kerogen in areas where ancient rocks are exposed, such as meter craters and impact sites, as an alternative to drilling.'}",False,True,True,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,01:50-01:50,0.0,0,0.0,0.0,0,,No,No,No,{'encourage particpatioin': 'Niki is explicitly inviting others to contribute their thoughts on the current topic.'},Anybody else have a thought on that?,110.0,110.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,725.0,725.0,12.083333333333334,725.0,12.083333333333334,False,{'encourage particpatioin': 'Niki is explicitly inviting others to contribute their thoughts on the current topic.'},False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Morgan Raven,01:50-02:28,38.0,0,70.0,0.0,0,,No,No,No,"{'expand on existing idea': ""Morgan expands on the idea of using kerogen as a potential biosignature, building on Niki's previous statement about kerogen on Mars and the challenge of distinguishing biotic from abiotic kerogen."", 'provide supporting evidence': 'Morgan provides supporting evidence by mentioning that it took a long time to figure out petroleum was biogenic and biomarkers were needed, implying that detailed molecular information is necessary to avoid false positives.', 'offer constructive criticism': 'Morgan offers constructive criticism by pointing out the potential for false positives when analyzing kerogen, suggesting the need for detailed molecular information to differentiate between biogenic and abiogenic sources.'}","Yeah, I mean I guess I just any place you can get kerogen, you can theoretically crack it and obviously some types of molecules are going to be better for that than others and lipids are the main thing that we're thinking about here, but I mean it took them forever to even figure out uh petroleum was biogenic and they kind of needed biomarkers to do it because there I mean there certainly are theoretically ways to produce stuff like that that would not necessarily require life unless you had some sort of sort of more detailed molecular information about what that is and that could be a bio strictly defined or just something about complexity. I don't know. Um I think there are certainly ways to get false positive on that kind of thing.",110.0,148.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,725.0,763.0,12.083333333333334,725.0,12.083333333333334,False,"{'expand on existing idea': ""Morgan expands on the idea of using kerogen as a potential biosignature, building on Niki's previous statement about kerogen on Mars and the challenge of distinguishing biotic from abiotic kerogen."", 'provide supporting evidence': 'Morgan provides supporting evidence by mentioning that it took a long time to figure out petroleum was biogenic and biomarkers were needed, implying that detailed molecular information is necessary to avoid false positives.', 'offer constructive criticism': 'Morgan offers constructive criticism by pointing out the potential for false positives when analyzing kerogen, suggesting the need for detailed molecular information to differentiate between biogenic and abiogenic sources.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,02:28-02:30,2.0,0,100.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Niki acknowledges Morgan's contribution to the discussion about kerogen and its potential as a biosignature, without necessarily agreeing or expanding on the idea.""}","Mhm, yeah, thank you.",148.0,150.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,763.0,765.0,12.716666666666669,763.0,12.716666666666669,False,"{'acknowledge contribution': ""Niki acknowledges Morgan's contribution to the discussion about kerogen and its potential as a biosignature, without necessarily agreeing or expanding on the idea.""}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,02:34-02:44,10.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Niki is checking if Simon is back to encourage him to participate in the discussion, as he seemed to have connection issues earlier.'}","So I wanted to um, I was just checking the participant list. It seems like Simon, are you back with us again?",154.0,164.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,769.0,779.0,12.816666666666666,769.0,12.816666666666666,False,"{'encourage particpatioin': 'Niki is checking if Simon is back to encourage him to participate in the discussion, as he seemed to have connection issues earlier.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Simon Darroch,02:44-02:46,2.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Simon is acknowledging that he is back in the meeting, which is a form of recognizing the group's awareness of his absence.""}","I am, I'm back. Thank you.",164.0,166.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,779.0,781.0,12.983333333333333,779.0,12.983333333333333,False,"{'acknowledge contribution': ""Simon is acknowledging that he is back in the meeting, which is a form of recognizing the group's awareness of his absence.""}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Niki Parenteau,02:48-02:54,6.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Niki is directly asking Simon for his input on the topics discussed so far, encouraging him to participate in the conversation.'}","Yeah, I just want to check in and see if you had any thoughts about the various topics that we've been uh discussing.",168.0,174.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,783.0,789.0,13.05,783.0,13.05,False,"{'encourage particpatioin': 'Niki is directly asking Simon for his input on the topics discussed so far, encouraging him to participate in the conversation.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
2021_06_10_SLU_S1,2021_06_10_SLU_S1,Simon Darroch,02:55-03:03,8.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': 'Simon is acknowledging that he has not been able to fully participate due to technical difficulties, but not agreeing or expanding on any specific idea.'}]","Um, I've had some sketchy internet and I had to relocate, so I'm quickly trying to catch up now.",175.0,183.0,SLU,1.0,2021_06_10_SLU_S1_SLU,581.0,615.0,790.0,798.0,13.166666666666666,790.0,13.166666666666666,False,"{'acknowledge contribution': 'Simon is acknowledging that he has not been able to fully participate due to technical difficulties, but not agreeing or expanding on any specific idea.'}",False,False,False,758.5700808625337,2021_06_10_SLU_S1
