session_id,example_type,sent_id,nli_novelty,text,entailed_prior_sent_id,entailed_prior_text,context_before,context_after
2021_05_20_ABI_S2,reinforcement,375,0.0060495138168334,Somebody already did it.,374.0,"Oh, somebody already did it.","[[373, ""Okay.""], [374, ""Oh, somebody already did it.""]]","[[376, ""There you go.""], [377, ""So but but for my question is like as I said I'm more interested in translation single cell sounds great but what's the point for the clinical translation?""]]"
2021_05_20_ABI_S2,reinforcement,168,0.0119827985763549,It's inside the cell.,167.0,It's on the inside of the cell.,"[[166, ""And um that will skew your results.""], [167, ""It's on the inside of the cell.""]]","[[169, ""Or any other phagocytic cell picking up your tracer.""], [170, ""Sure, yes.""]]"
2021_05_21_ABI_S9,new_idea,0,1.0,"Hi, I'm Alex.",,,[],"[[1, ""I'm at Texas A&M University and I do optical imaging of mostly fluorescence and fluorescence lifetime of NADH and FAD.""], [2, ""So those are molecules used in metabolic processes.""]]"
2021_05_21_ABI_S9,new_idea,164,0.9992108375299722,I said you don't have to but most people do.,160.0,"So do we want to start one, you know, do one by one?","[[162, ""Sorry, sorry.""], [163, ""Sorry.""]]","[[165, ""That's good.""], [166, ""Okay, maybe we take one minute to write down actually for, you know, uh past a few sessions, we didn't have to go to these notes, but just in case, um, we take, you know, maybe one minute to write down some thoughts.""]]"
2021_05_21_ABI_S9,new_idea,412,0.9989874699385836,Um we also uh work a little bit on the nano drug delivery to the targeting the indulgence beta cells.,411.0,Uh so the research work in my lab uh mainly focus on uh using imaging uh matters to track the transplanted uh human eyelid uh and also the stem cell differentiate eyelid organoids.,"[[410, ""Um, I I was trained as interventional radiologist and uh develop uh interest in molecular imaging um of diabetes.""], [411, ""Uh so the research work in my lab uh mainly focus on uh using imaging uh matters to track the transplanted uh human eyelid uh and also the stem cell differentiate eyelid organoids.""]]","[[413, ""Uh the imaging modality uh we uh use often uh include uh MRI, uh pet MRI, um and uh we use the optical imaging um system all the time.""], [414, ""Uh now uh we have been starting using uh magnetic particle imaging.""]]"
2021_05_21_ABI_S9,reinforcement,130,0.005648136138916,It's important to choose a pretext task that is relevant to the downstream task that we want to solve.,127.0,It's important to choose a pretext task that is relevant to the downstream task that we want to solve.,"[[128, ""I think one of the biggest challenges is how to design the pretext task.""], [129, ""The pretext task is the task that we use to train the model on unlabeled data.""]]","[[131, ""Just uh looking at overall perhaps you know, phosphor phosphorus um or or fat signal, um you don't have to really look at a one particular lipid species.""], [132, ""That's my question related to the MRI.""]]"
2021_05_21_ABI_S9,reinforcement,129,0.0068564414978027,The pretext task is the task that we use to train the model on unlabeled data.,126.0,The pretext task is the task that we use to train the model on unlabeled data.,"[[127, ""It's important to choose a pretext task that is relevant to the downstream task that we want to solve.""], [128, ""I think one of the biggest challenges is how to design the pretext task.""]]","[[130, ""It's important to choose a pretext task that is relevant to the downstream task that we want to solve.""], [131, ""Just uh looking at overall perhaps you know, phosphor phosphorus um or or fat signal, um you don't have to really look at a one particular lipid species.""]]"
2021_05_21_ABI_S9,reinforcement,128,0.0076712965965271,I think one of the biggest challenges is how to design the pretext task.,125.0,I think one of the biggest challenges in self-supervised learning is how to design the pretext task.,"[[126, ""The pretext task is the task that we use to train the model on unlabeled data.""], [127, ""It's important to choose a pretext task that is relevant to the downstream task that we want to solve.""]]","[[129, ""The pretext task is the task that we use to train the model on unlabeled data.""], [130, ""It's important to choose a pretext task that is relevant to the downstream task that we want to solve.""]]"
2021_04_23_MND_S5,new_idea,99,0.999009505729191,"We don't see the slides yet, but that that just be a lag.",98.0,This kind of gets to this idea of models or do you start with the microbes or the bacteria themselves?,"[[97, ""One is do you work with patients or do you work with germ free models?""], [98, ""This kind of gets to this idea of models or do you start with the microbes or the bacteria themselves?""]]","[[100, ""Yeah, I think you're raising a really important question and um I think that maybe as we get into the discussion more questions will arise as well and and and those can be posed.""], [101, ""I mean the other thing to think about is what is a biomarker?""]]"
2021_04_23_MND_S5,new_idea,373,0.99896373716183,"I mean that's I guess what I used to do in grad school, right?",372.0,"And I think, I mean that's what like the basic science mind thinks about.","[[371, ""Um, I I guess like when I first saw this question, I think I was thinking sort of like what you were talking about just now Kai, like where you think of this kind of like bottom up approach, like where you say like, okay, you have this cell, this microbiome, it you know, whatever, it's excretes something, we can measure that, that gives us a biomarker.""], [372, ""And I think, I mean that's what like the basic science mind thinks about.""]]","[[374, ""You like break something down and then try to understand it.""], [375, ""Now, as a clinician, I think and some of the other um people, I'm sorry, I can't see your names right away, but um we're just talking about, you know, talking from the sort of top like top down.""]]"
2021_04_23_MND_S5,new_idea,439,0.9989425058010966,"My other comment is is I hear a lot about metabolites, but what about other molecules?",438.0,"Maybe you could just add on the volatile biomarkers like whether we could use those clinically, like is there a future for their use clinically?","[[437, ""Um my laboratory uh uses mass spectrometry to understand neurodegeneration um with a primary focus on uh measuring proteins and lipids and we do um some mass spectrometry imaging.""], [438, ""Maybe you could just add on the volatile biomarkers like whether we could use those clinically, like is there a future for their use clinically?""]]","[[440, ""Right.""], [441, ""So I asked this.""]]"
2021_04_23_MND_S5,reinforcement,72,0.0085957050323486,If you want to just um take a minute we're reflecting on using microbial biomarkers and how they could be applied to disease and so if you just want to write down a few thoughts in the next minute or so and then we'll get started into the discussion.,71.0,If you want to just um take a minute we're reflecting on using microbial biomarkers and how they could be applied to disease and so if you just want to write down a few thoughts in the next minute or so and then we'll get started into the discussion.,"[[70, ""I'm sorry.""], [71, ""If you want to just um take a minute we're reflecting on using microbial biomarkers and how they could be applied to disease and so if you just want to write down a few thoughts in the next minute or so and then we'll get started into the discussion.""]]","[[73, ""Lots of great ideas and I hope this will stimulate um some more discussions today in the smaller group sessions.""], [74, ""No, I think I think we'll get I think it was a mistake.""]]"
2021_04_23_MND_S5,reinforcement,9,0.0181048512458801,I I don't know.,8.0,I don't know.,"[[7, ""Um and uh cardiovascular health is even a suppressant.""], [8, ""I don't know.""]]","[[10, ""I don't know how my own work would tie into this.""], [11, ""Um, I guess the way I see this is um, I think that I'm interested in is inputs versus outputs.""]]"
2021_04_23_MND_S5,reinforcement,385,0.0287505388259887,Like I think it's like a it's like a signature that you can look at.,380.0,"But anyways, so you take this top down approach and to me a biomarker is not necessarily one thing, it's a collection of things that's almost like a fingerprint, you know, like the biomarker is a signature that's not that's not one thing you do a lab test for.","[[383, ""Like that to me is the real power of a of a biomarker, which as I said, I don't think is like we're not going to get like one blood test.""], [384, ""If we had that, we would already have it, you know what I mean?""]]","[[386, ""So to me, my question is, is there something we can do?""], [387, ""So so let's say you have a a child or an embryo becomes an infant and their bio their microbiome alters the way their development works such that it becomes dysfunctional.""]]"
2021_04_23_MND_S2,new_idea,0,1.0,But then you have a set of outputs that are the ones that you're actually looking at as your biomarkers that will potentially impact something else in the organism.,,,[],"[[1, ""So that's the way I see this and I am really focused on how do human beings um in general response to environmental contaminants.""], [2, ""Hi.""]]"
2021_04_23_MND_S2,new_idea,486,0.9991338941617868,"My other comment is is I hear a lot about metabolites, but what about other molecules?",484.0,Um I'm at the University of Illinois in Chicago.,"[[484, ""Um I'm at the University of Illinois in Chicago.""], [485, ""Um my laboratory uh uses mass spectrometry to understand neurodegeneration um with a primary focus on uh measuring proteins and lipids and we do um some mass spectrometry imaging.""]]","[[487, ""So I asked this because um uh I actually work on a genetic neurodegenerative disease.""], [488, ""So in my case, I know exactly what causes the disease, right?""]]"
2021_04_23_MND_S2,new_idea,95,0.9990971935912968,"If others want to jump on and add a few more words, that's fine too.",90.0,May.,"[[93, ""Um Stephanie.""], [94, ""Um, I think you hit a lot of the the main points.""]]","[[96, ""Um.""], [97, ""We don't see the slides yet, but that could just be a lag.""]]"
2021_04_23_MND_S2,reinforcement,265,0.0056962370872497,It seems like somehow our food changed our brain.,262.0,It seems like somehow our food changed our brain.,"[[263, ""But then other times maybe the brain is changing with changing the response of the microbiome.""], [264, ""But I think there there might be two different scenarios for certain neurological disease what Elizabeth uh just told the story.""]]","[[266, ""But then other times maybe the brain is changing with changing the response of the microbiome.""], [267, ""Depends on.""]]"
2021_04_23_MND_S2,reinforcement,57,0.0061680078506469,I think this actually looks good.,55.0,I think this actually looks good.,"[[55, ""I think this actually looks good.""], [56, ""We don't have to, you know, report out everything that we discussed.""]]","[[58, ""We don't have to, you know, report out everything that we discussed.""], [59, ""Um, I think you hit a lot of the the main points.""]]"
2021_04_23_MND_S2,reinforcement,266,0.0068925023078918,But then other times maybe the brain is changing with changing the response of the microbiome.,263.0,But then other times maybe the brain is changing with changing the response of the microbiome.,"[[264, ""But I think there there might be two different scenarios for certain neurological disease what Elizabeth uh just told the story.""], [265, ""It seems like somehow our food changed our brain.""]]","[[267, ""Depends on.""], [268, ""Yeah, good question.""]]"
2021_05_20_ABI_S5,new_idea,332,0.9990604287595488,Then from there I moved to biophotonics and imaging during my postdoctoral work.,328.0,"Yes, hi.","[[330, ""Uh my original training is applied optics and optical physics.""], [331, ""Uh was developing components in optical fiber gratings and inverse problems.""]]","[[333, ""We worked on near infrared optical imaging, some X-ray imaging and in my lab currently we are looking at techniques where we can enhance the contrast in soft tissue at depth without having intrinsic contrast if possible, but we also look at contrast enhanced imaging.""], [334, ""Uh some of the work is in looking at maximum information from every detected photon using single photon counting detectors and using it for phase contrast X-ray imaging, understanding how phase variations in X-ray can generate additional contrast without contrast agents and how do you then model this light propagation and and retrieve the information back to get additional information which you can otherwise not get for example in current mammography and other.""]]"
2021_05_20_ABI_S5,new_idea,167,0.9990158654982224,"And of course, we're also interested in the other wearable stretchable imaging systems.",164.0,So one side is to apply the formable structure of sensors on body for the long term and continuous monitoring.,"[[165, ""And the other side is to implant the dissolvable sensors inside the body for the transient operation so that the device can safely dissolve inside without the need for the second surgical operation.""], [166, ""And my interest with respect to the imaging is on the stretchable photoacoustic imaging where we shine light into the brain and try to capture that infrared light signal through the acoustics signature and to have that long-term monitoring against functional MRI and F needs all these optical method but really apply for the free moving human bodies.""]]","[[168, ""That's me to you all.""], [169, ""And next I will pass that on to Mini.""]]"
2021_05_20_ABI_S5,new_idea,478,0.9989738158183172,"But uh but again, by doing so you lose spatial resolution.",477.0,It's probably on the order of millimeter to centimeter.,"[[476, ""So that has substantially uh deeper penetration.""], [477, ""It's probably on the order of millimeter to centimeter.""]]","[[479, ""There's always a trade off between spatial resolution and the penetration.""], [480, ""So so that type of Raman spatially offset Raman has the highest penetration depths of maybe centimeter, but the the spatial resolution is relatively poor.""]]"
2021_05_20_ABI_S5,reinforcement,154,0.0054698586463928,So the nano material is the most boring possible nano material.,151.0,So the nano material is the most boring possible nano material.,"[[152, ""It has no special properties other than yes, it is small and hydrophobic.""], [153, ""So what we do is we make uh polymeric nanoparticles that have small molecule indicators and sensor components and recognition groups and reporters inside the organic phase of the nanoparticle itself.""]]","[[155, ""It has no special properties other than yes, it is small and hydrophobic.""], [156, ""And then""]]"
2021_05_20_ABI_S5,reinforcement,49,0.0055100917816162,But I think the other ideas are the biology you know the biological questions which I don't have much biology background so I can't say too well but yes.,48.0,But I think the other ideas are the biology you know the biological questions which I don't have much biology background so I can't say too well but yes.,"[[47, ""It's not like a KV like X-rays.""], [48, ""But I think the other ideas are the biology you know the biological questions which I don't have much biology background so I can't say too well but yes.""]]","[[50, ""And I have to check their papers if they have done any biomedical imaging but basically they are NDT non destructive uh they look at rocks, they look at battery, they uh you know and very high resolution too.""], [51, ""So in some are definitely in the microscopic region.""]]"
2021_05_20_ABI_S5,reinforcement,120,0.0058591961860656,"That is not portable, but we have a portable neutron generator here again of those kinds of energies.",119.0,"That is not portable, but we have a portable neutron generator here again of those kinds of energies.","[[118, ""So but that has a tracer as you know radiation radio tracers and um so I don't know if that's so relevant for the label free.""], [119, ""That is not portable, but we have a portable neutron generator here again of those kinds of energies.""]]","[[121, ""Over here there is a portable one and it's not interferometry yet and I don't think we need interferometry because they have been imaging roots for a while now, you know.""], [122, ""Uh and uh so um only thing is that you need a like a we are having access we have a nuclear neutron generator in LSU.""]]"
2021_06_11_SLU_S13,new_idea,0,1.0,"And I guess kind of coming at it from the opposite direction from Chris's point, thinking about the origins aspect of it, the other paper that came to mind during this discussion that I just pasted here and I'll also put on the slack is a paper from Ron Breaker's lab where they were looking for uh ribozyme uh hammerhead ribozyme in different domains of life and they found um a hammerhead ribozyme from uh some halophilic archaea that um it actually only worked um in high salt.",,,[],"[[1, ""Go ahead.""], [2, ""Go ahead.""]]"
2021_06_11_SLU_S13,new_idea,364,0.9993612056714484,"Maggie, I'll also tell you that your audio is much better with your video off.",361.0,"Um, so I see one being relevant to origins of life and building more complex molecules and the range of possible reactions that are polymerizing and otherwise.","[[362, ""But what about the the synergistic scope of process and reaction that is life and how the limits play out similarly or differently as you imagine it holistically, comprehensively.""], [363, ""Is that clear?""]]","[[365, ""So you don't you don't need to worry about it.""], [366, ""No, we're five.""]]"
2021_06_11_SLU_S13,new_idea,45,0.999092536745593,And it's also giving our instruments total trying to find anything.,42.0,"And I guess for me as a a chemist, particularly an organic chemist, anytime that the environment becomes to the point where you could not get stable organic chemistry at all, that's like, okay, uh I don't see how we could have carbon based life in that environment necessarily.","[[43, ""Um but that's a very broad definition, so perhaps someone else should chime in.""], [44, ""And and that peak is going to change.""]]","[[46, ""So that's one of those where we're not finding anything, but we're not entirely sure that that's because there's nothing there or if the the salt matrix itself is just throwing off all of our our tools of it.""], [47, ""And so that polarity index uh that I train undergraduates on so much is so important for how your organic reaction is going to go.""]]"
2021_06_11_SLU_S13,reinforcement,296,0.0525725483894348,Um and just an interloper.,294.0,"Hi, sorry, interloper here.","[[294, ""Hi, sorry, interloper here.""], [295, ""Uh I'm I'm uh from the that from Cfar, the Canadian Institute for Advanced Research.""]]","[[297, ""Um I run our Cfar Azrieli Global Scholars program.""], [298, ""So thanks for letting me sit in.""]]"
2021_06_11_SLU_S13,reinforcement,140,0.0588595271110534,It's just something to think about.,137.0,"Um, I don't really want to go down the route of of the advanced astrobiology is just a a comment to provoke a little bit of thought.","[[138, ""Um, but but I think that at least everything I'm hearing at the moment is assuming that we're talking about endogenically derived uh microbial organisms, the simplest possible uh for forms of life or or or their uh very basic uh descendants.""], [139, ""Um and I think that's that's fair.""]]","[[141, ""We're we're looking at a very narrow spectrum of complexity.""], [142, ""Please farewell.""]]"
2021_06_11_SLU_S13,reinforcement,221,0.0602892637252807,"Yeah, so um",220.0,"Um, and so it in that case that's not really an outlier, but it could be that kind of these rocky planets with rocky cores but that created like a percent or so of nebular hydrogen helium that these are found around 50% of stars and may be the most common outcome from planet formation.","[[219, ""Like those have been proposed, but we don't yet really know.""], [220, ""Um, and so it in that case that's not really an outlier, but it could be that kind of these rocky planets with rocky cores but that created like a percent or so of nebular hydrogen helium that these are found around 50% of stars and may be the most common outcome from planet formation.""]]","[[222, ""Yeah, so um, sorry, my dog's barking.""], [223, ""Um, I think we're still mapping out kind of what are the range of potential outcomes from planet formation.""]]"
2021_04_22_MND_S1,new_idea,0,1.0,"I think they are all important, no?",,,[],"[[1, ""It could be in vitro or in vivo, like in mouse model.""], [2, ""So whatever that design is, then we have to have some path to be able to at least that is um one of one of the things that we discussed is in real time monitor level of those small molecules or those biomarkers in real time without the need to kill them or uh slice the tissue or things like that which is really totally different.""]]"
2021_04_22_MND_S1,new_idea,294,0.999210651498288,I like Flavio's idea though.,290.0,I'm more of a clinical translational person.,"[[292, ""And so I'm doing some studies on the microbiome but also wanted to include metabolomics as well.""], [293, ""So I'm interested in understanding a bit more about the metabolites that are being produced by said microbiome.""]]","[[295, ""I mean that's probably as black and white as you would assume micro base.""], [296, ""I think you're right and in at least in humans the heterogeneity of the substrate makes it extremely difficult to interpret the data and so having a more homogeneous substrate or a small sample with longitudinal samples would be um a better and could you introduce some sort of perturbation in the system?""]]"
2021_04_22_MND_S1,new_idea,469,0.998982077697292,But there are so many other things.,467.0,"Yeah, there are definitely established pipelines for example to annotate certain fatty fatty acid producing genes, right?","[[467, ""Yeah, there are definitely established pipelines for example to annotate certain fatty fatty acid producing genes, right?""], [468, ""That has think it's it's well well known.""]]","[[470, ""I'm I'm thinking about like more global level uh prediction.""], [471, ""I know there are several group uh working on this area too.""]]"
2021_04_22_MND_S1,reinforcement,136,0.0084515213966369,"Um, well, I have one project in my lab that we're in collaboration with people that do aptamer based sensors, um using an aptamer based sensor to detect neuropeptide Y.",132.0,"Um, well, I have one project in my lab that we're in collaboration with people that do aptamer based sensors, um using an aptamer based sensor to detect neuropeptide Y.","[[134, ""I always start with health but I just I find that it's difficult for me to understand the disease if I don't understand how it changed.""], [135, ""Um, so we we always approach it by looking at how does how do things work in a healthy state and then translate that. but that's just our approach.""]]","[[137, ""Um, so it's basically an electrochemical sensor that has an aptamer on it uh specific for neuropeptide Y.""], [138, ""You mean like methods to detect neuropeptides?""]]"
2021_04_22_MND_S1,reinforcement,110,0.0101340413093566,"There is communication, there is.",109.0,There is definitely communication.,"[[108, ""That's one of the big big issues, right?""], [109, ""There is definitely communication.""]]","[[111, ""Yeah, they do, right?""], [112, ""The norepinephrin, dopamine, serotonin, glutamate, what else?""]]"
2021_04_22_MND_S1,reinforcement,147,0.0180305242538452,So the first one's about identifying um microbial or metabolomic species.,146.0,"Um, but one of the first ones is how can we effectively identify novel microbial or metabolomic species that drive gut brain communication.","[[145, ""And again, this is completely open, so if we decide that we're not super interested in these questions or there's other things that come up, we can take the discussion in a different direction.""], [146, ""Um, but one of the first ones is how can we effectively identify novel microbial or metabolomic species that drive gut brain communication.""]]","[[148, ""The second question is does the gut microbiota metabolize modify neuroendocrine signals to induce disregulation.""], [149, ""Uh, and the third question is can we specifically influence the secretome of different microbiota in a manner that impacts disease onset or progression.""]]"
2021_05_21_ABI_S6,new_idea,0,1.0,"Hi, my lab actually develops um nanoparticle based contrast agents.",,,[],"[[1, ""Um essentially we have a quantum dot chemistry lab apply focus on applications in bioimaging and biosensing.""], [2, ""So we do a lot of fret based sensing work as well as uh colocalization of color based sensing in vitro.""]]"
2021_05_21_ABI_S6,new_idea,553,0.9990441324189304,"And in fact, we also use photoactivatable uh agents as well where we make cleave off some tail on the molecule to make it, let's say selectively activate a single synapse.",550.0,Uh logic gates was another I don't know if we want to add in logic gates and kind of multifunction together.,"[[551, ""Uh, we do living animals.""], [552, ""We do brain a lot of work that we do actually is in the brain slice, which has a kind of a combination of partially preserved circuit, but considerable access including for small molecule dye.""]]","[[554, ""I think there's significant opportunity for kind of any sort of sensing that neurons do.""], [555, ""And of course, neurons sense a very broad variety of, you know, fast neurotransmitters and also different kinds of neuromodulators.""]]"
2021_05_21_ABI_S6,new_idea,263,0.9989825116936116,I myself work more on um chemical entities that are like activatable fluorescent probes.,259.0,"I mean, I think the the sort of the drive of the talking points on the slide are sort of related more towards like the pushing new boundaries and new directions for generating contrast.","[[261, ""So uh does anyone want to open up with some thoughts?""], [262, ""I mean, it sounds like there's a lot of people working in, you know, nanoparticle related stuff.""]]","[[264, ""So it's interesting to hear about what's going on with um nanoparticles because they they have incredible promise.""], [265, ""It's just that quantum dots and other things have had issues going into, you know, in vivo systems.""]]"
2021_05_21_ABI_S6,reinforcement,19,0.0346683859825134,That's all right.,14.0,Okay.,"[[17, ""That you know, that we would that would enhance our understanding of physiology and or pathophysiology may be clinically translatable, but um, you know, it it sounds like even the the straightforward probes uh have such a hurdle to to clinical translation that focusing on what we can learn preclinically so that we can demonstrate those contrast agents to lay the groundwork for pushing them towards clinical translation seems like the most interesting thing to me.""], [18, ""Sorry.""]]","[[20, ""Please continue.""], [21, ""Uh I think one of the things that I uh heard yesterday that was really exciting to me was the um idea of combining aspects of the contrast agents in order to use uh genetically encoded elements to make sure that they're local to the cells that you're interested in.""]]"
2021_05_21_ABI_S6,reinforcement,454,0.0386818647384643,Uh any other volunteers?,452.0,"So after all the discussions, do we have any other volunteers to to present this?","[[452, ""So after all the discussions, do we have any other volunteers to to present this?""], [453, ""Uh clearly um you know, I think uh the topic is a little bit out of my expertise uh and I'm I'm happy to do it but I I we heard a lot of others discussing very actively and you may be able to convey it better than me.""]]","[[455, ""Your last chance.""], [456, ""You can take it right now.""]]"
2021_05_21_ABI_S6,reinforcement,24,0.0572399497032165,"But um, this one one of the things",21.0,Uh I think one of the things that I uh heard yesterday that was really exciting to me was the um idea of combining aspects of the contrast agents in order to use uh genetically encoded elements to make sure that they're local to the cells that you're interested in.,"[[22, ""And of course, you know, in that context we're talking about pre clinical applications which uh you know, seems obvious, although it also occurs to me with the MRNA vaccines, does that not mean that we could make luciferase in people in theory if that were ever something that somebody wanted.""], [23, ""I, you know, I don't I don't know, but um, you know, ethically or clinically.""]]","[[25, ""Um""], [26, ""Yeah, I would say for any modality, getting molecular information out, um getting metabolic information out, getting um uh localization of various molecules, um molecular activity, the the in vivo biochemistry that we don't really have access to just yet for things I find interesting.""]]"
2021_06_10_SLU_S1,new_idea,0,1.0,"And group 1.5, if you can get your materials into slide 28, that would be appreciated.",,,[],"[[1, ""Once I start sharing, it will not update any further.""], [2, ""Coming.""]]"
2021_06_10_SLU_S1,new_idea,25,0.9989859281340614,Um and of course that impacts primary productivity which complex ecosystems need in order to just to to grow.,20.0,Um and Noah mentioned how there's how there's possibility for so lower levels of phosphorus uh in early earth.,"[[23, ""Uh work on fairly similar things to Simon.""], [24, ""Uh do do a lot of work uh basically combining inferences from the fossil record uh from geochemistry and from physiology to understand how environmental changes on earth have affected animal evolution.""]]","[[26, ""Uh and we've really kind of ignored a lot of the a lot of the basically everything aside from oxygen that organisms need.""], [27, ""Uh and so that's that's an area that I think uh we could be moving in as well.""]]"
2021_06_10_SLU_S1,new_idea,132,0.9989812232088298,I do a lot of isotope work on carbon and sulfur.,127.0,"Yeah, hi.","[[130, ""Um, I'm a biogeochemist.""], [131, ""I'm sort of a lab scientist.""]]","[[133, ""Uh, and I guess my big questions are a lot of sort of how do you preserve organic matter and why?""], [134, ""And what molecular and sort of geochemical contextual information can we get from it?""]]"
2021_06_10_SLU_S1,reinforcement,157,0.011798083782196,"Great, thank you.",156.0,"Great, thank you.","[[155, ""Great, thank you Richard.""], [156, ""Great, thank you.""]]","[[158, ""Great, thank you.""], [159, ""Great, thank you.""]]"
2021_06_10_SLU_S1,reinforcement,158,0.011798083782196,"Great, thank you.",156.0,"Great, thank you.","[[156, ""Great, thank you.""], [157, ""Great, thank you.""]]","[[159, ""Great, thank you.""], [160, ""Great, thanks.""]]"
2021_06_10_SLU_S1,reinforcement,159,0.011798083782196,"Great, thank you.",156.0,"Great, thank you.","[[157, ""Great, thank you.""], [158, ""Great, thank you.""]]","[[160, ""Great, thanks.""], [161, ""Hi, welcome.""]]"
2021_05_21_ABI_S11,new_idea,0,1.0,Do they have to be or can they be fluorescent probes that work and,,,[],"[[1, ""Failures?""], [2, ""I have a question about it kind of ties into something we were talking about in our last breakout session, so not most of you weren't there, but um, we were talking about how fluorescence is very, very specific to certain molecules, a single molecule and how some of the other really cool imaging techniques that have are have a lot of use are not as specific.""]]"
2021_05_21_ABI_S11,new_idea,199,0.9989112035837024,"Um particularly when you get these fret pair systems that report back all sorts of activities and the the redder they go, the more they're going to enable this.",194.0,What integrative techniques allow wide field screening of tissue to identify region of interest which can be subsequently imaged at very high magnifications perhaps super resolution.,"[[197, ""Uh Barbara, you're there.""], [198, ""Um maybe Carolyn bring you in as we've sort of been focusing a little bit here on pure fluorescence, but photoacoustic is uh.""]]","[[200, ""Um so the more the more colors you can see and the redder the colors you are, this is going to help or are we pretty happy with the genetic reporters that you've got now?""], [201, ""I mean.""]]"
2021_05_21_ABI_S11,new_idea,440,0.9988749463809654,I would also Barbara love to talk to you more about that.,437.0,"Uh, it doesn't tell you very much about, you know, not nothing about some threshold events, which is you know, everything about how neurons compute is about sub threshold very interesting biophysics and integration across the, you know, unique and neuron type specific uh dendritic trees that they used to collect information with.","[[438, ""Um and so yeah, genetic continued development of genetic probes is really important and the visible spectrum is is pretty full currently because a lot of people are also combining sensors and effector uh proteins such as the different kinds of opsins.""], [439, ""And so uh kind of engineering of uh careful engineering of stoke shift uh is is now kind of important because you really actually want to think of multiplex combinations of sensor effector pairs or multiple sensor pairs or triplets uh in order to design really compelling experiments.""]]","[[441, ""We do some micro LED based wireless uh tech for sensing and control.""], [442, ""Uh so I would I would love to learn more about you with.""]]"
2021_05_21_ABI_S11,reinforcement,85,0.0055322647094726,Now nobody's going to volunteer.,84.0,Now nobody's going to volunteer.,"[[83, ""It's probably the people we've occupied.""], [84, ""Now nobody's going to volunteer.""]]","[[86, ""Oh, I'm really delighted.""], [87, ""One thing that's also interesting.""]]"
2021_05_21_ABI_S11,reinforcement,81,0.0059003829956054,I can hear you.,80.0,I can hear you.,"[[79, ""Um and then we also do LC and GC mass spec.""], [80, ""I can hear you.""]]","[[82, ""It's""], [83, ""It's probably the people we've occupied.""]]"
2021_05_21_ABI_S11,reinforcement,410,0.0059003829956054,I can hear you.,409.0,I can hear you.,"[[408, ""Uh so uh we are very much troubled by deep tissue imaging because uh we're we're blessed with this micro resolution but we can rarely go deeper than millimeter uh depth.""], [409, ""I can hear you.""]]","[[411, ""So what my lab does, uh we want to tackle this issue and also a lot of other like imaging speed or contrast issue from three aspects.""], [412, ""The first aspect is uh um multiphoton imaging.""]]"
2021_04_23_MND_S13,new_idea,0,1.0,"Hi, I'm Alexandra.",,,[],"[[1, ""I'm with the Paul G.""], [2, ""Allen Frontiers Group.""]]"
2021_04_23_MND_S13,new_idea,146,0.9990044654114172,"And um, some recent work in the lab has also been um looking at sex differences in uh model of autism.",142.0,I'm at Furman University in the biology department and the neuroscience program.,"[[144, ""Um, we look at the microbiome changes, but um my my area is more in the brain and we look at neuroinflammation.""], [145, ""Uh, we focus on astrocytes and microglia.""]]","[[147, ""Um, I just wanted to go, I sorry, I don't want to interrupt like a response to your question, but I was also thinking about what Tom was saying.""], [148, ""I think it connects with what you were just saying too and this is so outside of my area, something I want to listen and get information because I have a lot to learn here, but um in terms of crossing the blood brain barrier, that might not be a major like it's certainly a question, but we don't know if there's um small molecules that are traveling that need to get past the blood brain barrier or if for example, we're talking about serotonin activation that's happening in the gut that could then um stimulate the vagus nerve and that would then send a signal to the brain and then you know, we might not have to get past the blood brain barrier based on who knows if it's a neurotransmitter like dopamine or serotonin produced in the gut.""]]"
2021_04_23_MND_S13,new_idea,30,0.9989992056507616,I think I see it on maybe I'm looking at the wrong spot though.,29.0,And so it would be um interesting to think about ways to be able to better measure speciation in vivo.,"[[28, ""I know you can like get time on these, but um it's really complicated.""], [29, ""And so it would be um interesting to think about ways to be able to better measure speciation in vivo.""]]","[[31, ""I see 3.1 key points.""], [32, ""Is that the right spot?""]]"
2021_04_23_MND_S13,reinforcement,175,0.0062169432640075,Just trying to get my notes from here onto um our actual slide here.,172.0,Just trying to get my notes from here onto um our actual slide here.,"[[173, ""Sure.""], [174, ""Uh I'm trying to put them onto the sorry, I'm just trying to find the right button here.""]]","[[176, ""So so far what I've got is I heard a lot about sort of known knowns or known unknowns versus unknown unknowns.""], [177, ""Let's get that together.""]]"
2021_04_23_MND_S13,reinforcement,295,0.0062971711158752,I I I just want to make sure you you had an opportunity.,293.0,I I I just want to make sure you you had an opportunity.,"[[293, ""I I I just want to make sure you you had an opportunity.""], [294, ""So let us know, raise your hand.""]]","[[296, ""So let us know, raise your hand.""], [297, ""Maybe maybe maybe you can think about how do we measure these in for precision medicine actually in humans.""]]"
2021_04_23_MND_S13,reinforcement,296,0.0069344043731689,"So let us know, raise your hand.",294.0,"So let us know, raise your hand.","[[294, ""So let us know, raise your hand.""], [295, ""I I I just want to make sure you you had an opportunity.""]]","[[297, ""Maybe maybe maybe you can think about how do we measure these in for precision medicine actually in humans.""], [298, ""So that's one contribution that maybe.""]]"
