conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,start_sec,end_sec,clip_duration_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,start_minute_adjusted,transcript_clean
2021SLU,2021_06_11_SLU_S9,Lisa Kaltenegger,04:47-04:47,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it is an incomplete sentence.'}],is,False,False,False,2021SLU_2021_06_11_SLU,9.0,287.0,287.0,585.0,4773.0,5060.0,5060.0,84.33333333333333,is
2021SLU,2021_06_11_SLU_S9,Lisa Kaltenegger,04:47-04:47,0.0,0,0.0,0.0,0,,No,No,No,{'encourage particpatioin': 'Lisa is encouraging someone to participate in the discussion by calling on them.'},your,False,False,False,2021SLU_2021_06_11_SLU,9.0,287.0,287.0,585.0,4773.0,5060.0,5060.0,84.33333333333333,your
2021SLU,2021_06_11_SLU_S9,Lisa Kaltenegger,04:47-04:47,0.0,0,0.0,0.0,0,,No,No,No,"[{'encourage particpatioin': 'Lisa is encouraging Noah to participate in the discussion, as she is prompting him to speak.'}]",uh,False,False,False,2021SLU_2021_06_11_SLU,9.0,287.0,287.0,585.0,4773.0,5060.0,5060.0,84.33333333333333,uh
2021SLU,2021_06_11_SLU_S9,Lisa Kaltenegger,04:47-04:47,0.0,0,0.0,0.0,0,,No,No,No,"{'None': 'This utterance is incomplete and does not express a complete thought or action, so no code applies.'}",your,False,False,False,2021SLU_2021_06_11_SLU,9.0,287.0,287.0,585.0,4773.0,5060.0,5060.0,84.33333333333333,your
2021SLU,2021_06_11_SLU_S9,Keith Hawkins,05:25-05:25,0.0,0,0.0,0.0,0,,No,No,No,"[{'express frustration': ""The speaker is cut off mid-sentence, which could indicate frustration with the conversation's direction or pace, but without the full sentence, it is difficult to determine the speaker's intent.""}]",I,False,False,False,2021SLU_2021_06_11_SLU,9.0,325.0,325.0,585.0,4773.0,5098.0,5098.0,84.96666666666667,i
2021SLU,2021_06_11_SLU_S9,Andrew Vanderburg,06:27-06:27,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'This utterance is incomplete and does not express any idea, agreement, or question.'}]",So,False,False,False,2021SLU_2021_06_11_SLU,9.0,387.0,387.0,585.0,4773.0,5160.0,5160.0,86.0,so
2021SLU,2021_06_11_SLU_S9,Andrew Vanderburg,06:27-06:27,0.0,0,0.0,0.0,0,,No,No,No,"[{'None': 'This utterance is incomplete and does not express a complete thought or idea, so no code applies.'}]",the,False,False,False,2021SLU_2021_06_11_SLU,9.0,387.0,387.0,585.0,4773.0,5160.0,5160.0,86.0,the
2021SLU,2021_06_11_SLU_S9,Andrew Vanderburg,06:27-06:27,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'This utterance is incomplete and does not express any complete idea or action.'}],is,False,False,False,2021SLU_2021_06_11_SLU,9.0,387.0,387.0,585.0,4773.0,5160.0,5160.0,86.0,is
2021SLU,2021_06_11_SLU_S9,Andrew Vanderburg,06:42-06:43,1.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': ""Andrew is acknowledging Lisa's statement, indicating he understands the point being made.""}}",Okay.,False,False,False,2021SLU_2021_06_11_SLU,9.0,402.0,403.0,585.0,4773.0,5175.0,5176.0,86.25,okay.
2021SLU,2021_06_11_SLU_S9,Lisa Kaltenegger,00:42-00:46,4.0,0,100.0,100.0,0,,No,No,Yes,"{'encourage particpatioin': 'Lisa is explicitly asking if there is anything that the group members think is missing from the discussion, encouraging them to contribute.'}",Is there something we're missing that you should add in?,False,False,False,2021SLU_2021_06_11_SLU,9.0,42.0,46.0,585.0,4773.0,4815.0,4819.0,80.25,is there something we're missing that you should add in?
2021SLU,2021_06_11_SLU_S9,Katherine de Kleer,06:15-06:40,25.0,0,0.0,100.0,0,,No,No,No,"{'provide supporting evidence': 'Katherine mentions the Europa Lander mission concept study as a source of information, providing evidence to support the idea that complex molecules can be created or destroyed by radiation.', 'acknowledge contribution': 'Katherine mentions Morgan Cable and her team, acknowledging their contribution to the Europa Lander mission concept study.'}",So the the Europa Lander mission concept study has some in there. Um and I thought that Morgan Cable who was on that team was coming to this conference although I haven't seen her. Um,False,False,False,2021SLU_2021_06_11_SLU,9.0,375.0,400.0,585.0,4773.0,5148.0,5173.0,85.8,so the the europa lander mission concept study has some in there. um and i thought that morgan cable who was on that team was coming to this conference although i haven't seen her. um
2021SLU,2021_06_11_SLU_S9,Katherine de Kleer,01:07-01:14,7.0,0,14.0,14.0,0,,No,No,No,"{'present new idea': 'Katherine presents a novel idea that interesting chemistry and potentially life could be evolving in the upper atmosphere of a planet and then raining out onto the surface, which has not been previously discussed.'}",sort of interesting chemistry could is happening in the upper atmosphere and that's where your life could be evolving and then raining out onto the surface.,True,False,False,2021SLU_2021_06_11_SLU,9.0,67.0,74.0,585.0,4773.0,4840.0,4847.0,80.66666666666667,sort of interesting chemistry could is happening in the upper atmosphere and that's where your life could be evolving and then raining out onto the surface.
2021SLU,2021_06_11_SLU_S9,Lisa Kaltenegger,01:16-01:22,6.0,0,50.0,0.0,0,,No,No,Yes,"{'present new idea': ""Lisa introduces a novel question about whether life can evolve without a solid surface, which hasn't been explicitly discussed before in the conversation.""}","I think this is also another huge question, right? Can life actually evolve without a solid surface?",True,False,False,2021SLU_2021_06_11_SLU,9.0,76.0,82.0,585.0,4773.0,4849.0,4855.0,80.81666666666666,"i think this is also another huge question, right? can life actually evolve without a solid surface?"
2021SLU,2021_06_11_SLU_S9,Bradford Foley,03:30-03:31,1.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance.'}],everybody.,False,False,False,2021SLU_2021_06_11_SLU,9.0,210.0,211.0,585.0,4773.0,4983.0,4984.0,83.05,everybody.
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,00:47-00:50,3.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Tori acknowledges Eliza's introduction, showing recognition of her input."", 'encourage particpatioin': 'Tori invites Natasha to introduce herself next, encouraging her participation.'}","Great, thanks. Natasha.",False,False,False,2021SLU_2021_06_11_SLU,5.0,47.0,50.0,597.0,2368.0,2415.0,2418.0,40.25,"great, thanks. natasha."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,01:13-01:16,3.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Tori acknowledges Natasha's contribution after Natasha introduced herself and her work."", 'encourage particpatioin': 'Tori encourages Hilka to participate by calling on her after thanking Natasha.'}","Great, thank you. Hilka.",False,False,False,2021SLU_2021_06_11_SLU,5.0,73.0,76.0,597.0,2368.0,2441.0,2444.0,40.68333333333333,"great, thank you. hilka."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,01:36-01:38,2.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Tori is inviting Maggie to introduce herself, continuing the round-robin introductions.'}",Thank you. Maggie.,False,False,False,2021SLU_2021_06_11_SLU,5.0,96.0,98.0,597.0,2368.0,2464.0,2466.0,41.06666666666667,thank you. maggie.
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,02:26-02:27,1.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Tori acknowledges Morgan's presence and readiness to speak, which is a form of recognizing their potential input.""}","Okay, thanks. Morgan.",False,False,False,2021SLU_2021_06_11_SLU,5.0,146.0,147.0,597.0,2368.0,2514.0,2515.0,41.9,"okay, thanks. morgan."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,03:04-03:06,2.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Tori acknowledges Jay's introduction, which is a common practice after someone speaks in a meeting.""}","Thanks, Jay.",False,False,False,2021SLU_2021_06_11_SLU,5.0,184.0,186.0,597.0,2368.0,2552.0,2554.0,42.53333333333333,"thanks, jay."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,07:41-07:44,3.0,0,0.0,0.0,0,,No,No,No,{'encourage particpatioin': 'Tori is inviting someone else to contribute to the discussion.'},So who wants to explain it all for us?,False,False,False,2021SLU_2021_06_11_SLU,5.0,461.0,464.0,597.0,2368.0,2829.0,2832.0,47.15,so who wants to explain it all for us?
2021SLU,2021_06_11_SLU_S5,Andro Rios,08:03-08:03,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': 'Andro agrees with Tori that she was looking at him to start the discussion, indicating agreement with the prior statement.'}",I know.,False,False,False,2021SLU_2021_06_11_SLU,5.0,483.0,483.0,597.0,2368.0,2851.0,2851.0,47.516666666666666,i know.
2021SLU,2021_06_11_SLU_S5,Maggie Osburn,08:07-08:08,1.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Maggie is offering to speak, which encourages the discussion to continue after Tori asked who wants to explain the topic.'}","Well, I I could say words.",False,True,False,2021SLU_2021_06_11_SLU,5.0,487.0,488.0,597.0,2368.0,2855.0,2856.0,47.583333333333336,"well, i i could say words."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,08:08-08:08,0.0,0,0.0,0.0,0,,No,Yes,No,"{'encourage particpatioin': 'Tori encourages Maggie to speak, after Maggie offered to say something.'}","Yeah, go ahead.",False,False,False,2021SLU_2021_06_11_SLU,5.0,488.0,488.0,597.0,2368.0,2856.0,2856.0,47.6,"yeah, go ahead."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,02:19-03:25,66.0,0,10.0,0.0,0,Open Palms,No,No,No,"{'expand on existing idea': ""Tori builds on the discussion about isotope signatures and organic molecules, adding the idea that the specificity of enzymes and catalytic capability are key to distinguishing between living, non-living, and prebiotic systems, expanding on Amanda and Morgan's points."", 'provide supporting evidence': 'Tori provides supporting evidence by linking kinetic isotope fractionation to the specificity of enzymes, which is a characteristic of biological systems.', 'ask clarifying question': 'Tori asks what the others think about the notion of stacking up orthogonal ways of looking at the system to distinguish between living and non-living systems, inviting further discussion.'}","I think some of that to me just to try to carry this forward gets gets to is is kind of emblematic of a of a bigger issue, right? Which is if you think about isotopes and what causes kinetic isotope fractionation, right? It's it's the specificity of the enzymes and and the catalytic impact of the enzymes. And if you think about the the trajectory of an emerging prebiotic system towards something that's truly biological, one of the things that probably has to be developing is catalytic capability and specificity. And so to me, you know, it it goes to this bigger question of how do you distinguish what's alive and what's what's on a trajectory to be alive when it's, you know, when the one that's on the trajectory is beginning to acquire some of the characteristics of what you perceive as life, but maybe not the full set. And and so um Amanda, I think you you put your finger on something important um and Morgan as well in that maybe maybe it is stacking up orthogonal um uh ways of looking at the system uh so so that you're seeing it from several different perspectives or several different facets and I I wonder what you all think about that notion.",False,False,False,2021SLU_2021_06_11_SLU,5.0,139.0,205.0,597.0,2368.0,2507.0,2573.0,41.78333333333333,"i think some of that to me just to try to carry this forward gets gets to is is kind of emblematic of a of a bigger issue, right? which is if you think about isotopes and what causes kinetic isotope fractionation, right? it's it's the specificity of the enzymes and and the catalytic impact of the enzymes. and if you think about the the trajectory of an emerging prebiotic system towards something that's truly biological, one of the things that probably has to be developing is catalytic capability and specificity. and so to me, you know, it it goes to this bigger question of how do you distinguish what's alive and what's what's on a trajectory to be alive when it's, you know, when the one that's on the trajectory is beginning to acquire some of the characteristics of what you perceive as life, but maybe not the full set. and and so um amanda, i think you you put your finger on something important um and morgan as well in that maybe maybe it is stacking up orthogonal um uh ways of looking at the system uh so so that you're seeing it from several different perspectives or several different facets and i i wonder what you all think about that notion."
2021SLU,2021_06_11_SLU_S5,Amanda Stockton,04:55-04:55,0.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'Amanda expresses agreement with the previous discussion about isotopic enrichment and its connection to biological processes.'},"Yeah, so",False,False,False,2021SLU_2021_06_11_SLU,5.0,295.0,295.0,597.0,2368.0,2663.0,2663.0,44.38333333333333,"yeah, so"
2021SLU,2021_06_11_SLU_S5,Maggie Osburn,05:55-06:00,5.0,0,0.0,0.0,0,,No,No,No,"{'None': 'This utterance does not contain any specific content that can be categorized by the provided codes, as it is simply an acknowledgement and a transition phrase.'}","Okay, so",False,False,False,2021SLU_2021_06_11_SLU,5.0,355.0,360.0,597.0,2368.0,2723.0,2728.0,45.38333333333333,"okay, so"
2021SLU,2021_06_11_SLU_S5,Maggie Osburn,02:28-02:31,3.0,0,0.0,0.0,0,,No,No,No,"{'express humor': 'Maggie expresses humor by saying ""don\'t feel bad"" about not being able to measure absolute abundance, which is a common limitation on Earth as well.'}","Yeah, we can't do absolute abundance on earth either, so don't feel bad.",False,False,False,2021SLU_2021_06_11_SLU,5.0,148.0,151.0,597.0,2368.0,2516.0,2519.0,41.93333333333333,"yeah, we can't do absolute abundance on earth either, so don't feel bad."
2021SLU,2021_06_11_SLU_S5,Morgan Raven,02:45-02:48,3.0,0,30.0,0.0,0,Open Palms,No,No,No,"{'ask clarifying question': 'Morgan is asking for permission to ask a question about detectability, which seeks clarification on a technical aspect of the discussion.'}","While we're talking about technical stuff, can I ask another question about what's detectable here?",False,False,False,2021SLU_2021_06_11_SLU,5.0,165.0,168.0,597.0,2368.0,2533.0,2536.0,42.21666666666667,"while we're talking about technical stuff, can i ask another question about what's detectable here?"
2021SLU,2021_06_11_SLU_S5,Andro Rios,02:49-02:51,2.0,0,100.0,0.0,0,,No,No,No,"{'express agreement': ""Andro expresses agreement with Morgan's question about detectable elements, indicating he was about to ask the same thing."", 'express enthusiasm': 'Andro expresses enthusiasm with the word ""Awesome.""', 'acknowledge contribution': 'Andro acknowledges Morgan\'s contribution by saying ""Thank you.""'}",I was just going to ask that. Awesome. Thank you.,False,False,False,2021SLU_2021_06_11_SLU,5.0,169.0,171.0,597.0,2368.0,2537.0,2539.0,42.28333333333333,i was just going to ask that. awesome. thank you.
2021SLU,2021_06_11_SLU_S5,Morgan Raven,02:52-02:53,1.0,0,100.0,0.0,0,,No,Yes,No,"{'express humor': 'Morgan expresses humor after Andro says he was going to ask the same question about detectability, indicating a lighthearted and friendly interaction.'}","Okay, well you cool.",False,False,False,2021SLU_2021_06_11_SLU,5.0,172.0,173.0,597.0,2368.0,2540.0,2541.0,42.333333333333336,"okay, well you cool."
2021SLU,2021_06_11_SLU_S5,Andro Rios,02:53-02:54,1.0,0,0.0,0.0,0,,Yes,Yes,No,"[{'encourage particpatioin': ""Andro encourages Morgan to speak first, indicating he wants to hear Morgan's question.""}]","No, no, go ahead, go ahead. I was just",False,False,False,2021SLU_2021_06_11_SLU,5.0,173.0,174.0,597.0,2368.0,2541.0,2542.0,42.35,"no, no, go ahead, go ahead. i was just"
2021SLU,2021_06_11_SLU_S5,Morgan Raven,04:24-04:45,21.0,0,0.0,0.0,0,,No,No,No,"{'present new idea': ""Morgan introduces the idea of detecting multiple sulfur-bearing phases, such as cloud condensation nuclei or sulfate aerosols, in the atmosphere, which hasn't been explicitly discussed before."", 'expand on existing idea': 'Morgan expands on the discussion about detectable atmospheric components by suggesting specific sulfur-bearing phases like cloud condensation nuclei and sulfate aerosols, building on the previous discussion about detecting hazes and clouds.', 'explain or define term or concept': 'Morgan explains that she is thinking about cloud condensation nuclei and sulfate aerosols, which are particulate matter that could be lofted into the atmosphere, clarifying the type of atmospheric components she is interested in.'}","Well, I feel like this is probably relatively far off, but this is my sulfur bias coming through basically is I'm thinking about how might you actually get multiple sulfur bearing phases lofted up into the atmosphere that would be at high enough detection to ever see and some of them might be like cloud condensation nuclei or something like that. Um, sulfate aerosols, things like that.",True,True,False,2021SLU_2021_06_11_SLU,5.0,264.0,285.0,597.0,2368.0,2632.0,2653.0,43.86666666666667,"well, i feel like this is probably relatively far off, but this is my sulfur bias coming through basically is i'm thinking about how might you actually get multiple sulfur bearing phases lofted up into the atmosphere that would be at high enough detection to ever see and some of them might be like cloud condensation nuclei or something like that. um, sulfate aerosols, things like that."
2021SLU,2021_06_11_SLU_S5,Natasha Batalha,04:46-04:46,0.0,0,0.0,0.0,0,,No,No,No,{'None': 'This utterance is incomplete and does not express a complete thought or idea.'},So for so,False,False,False,2021SLU_2021_06_11_SLU,5.0,286.0,286.0,597.0,2368.0,2654.0,2654.0,44.233333333333334,so for so
2021SLU,2021_06_11_SLU_S5,Andro Rios,05:50-05:50,0.0,0,0.0,0.0,0,,No,Yes,No,{'encourage particpatioin': 'Andro is inviting someone else to contribute to the discussion.'},Anyone want to,False,False,False,2021SLU_2021_06_11_SLU,5.0,350.0,350.0,597.0,2368.0,2718.0,2718.0,45.3,anyone want to
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,06:49-06:50,1.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Tori agrees with Eliza's request to add another potential thread to the discussion, indicating agreement with the suggestion.""}]","Yeah, absolutely.",False,False,False,2021SLU_2021_06_11_SLU,5.0,409.0,410.0,597.0,2368.0,2777.0,2778.0,46.28333333333333,"yeah, absolutely."
2021SLU,2021_06_11_SLU_S5,Andro Rios,08:01-08:32,31.0,0,0.0,0.0,0,Open Palms,No,No,No,"{'present new idea': ""Andro introduces the idea of detecting a diversity of sulfur-based volatiles across different planets using telescopes, which hasn't been explicitly discussed before."", 'ask clarifying question': 'Andro asks if detecting a diversity of sulfur-based volatiles across many different planets would be exciting for astronomers, seeking to understand the potential interest in this type of observation.', 'encourage particpatioin': 'Andro is encouraging Eliza and Natasha to consider the possibility of detecting sulfur-based volatiles with their telescopes.'}","I mean if they if if Eliza and Natasha were able to uh use their uh telescope and and and and see these these of diversity of them across many different different planets, would that be something that would that would excite you in terms of hey, this is these are these are spots or I mean something that there has to be volatile but but unique enough that that could be seen. I mean, again, I this is out of my realm. I'm just putting ideas out there. Is that is that something that um that would be interesting for uh astronomer to do?",True,False,False,2021SLU_2021_06_11_SLU,5.0,481.0,512.0,597.0,2368.0,2849.0,2880.0,47.483333333333334,"i mean if they if if eliza and natasha were able to uh use their uh telescope and and and and see these these of diversity of them across many different different planets, would that be something that would that would excite you in terms of hey, this is these are these are spots or i mean something that there has to be volatile but but unique enough that that could be seen. i mean, again, i this is out of my realm. i'm just putting ideas out there. is that is that something that um that would be interesting for uh astronomer to do?"
2021SLU,2021_06_11_SLU_S5,Andro Rios,09:26-09:55,29.0,0,0.0,0.0,0,Open Palms,No,No,No,"[{'ask clarifying question': ""Andro is asking Morgan if the detection of diverse sulfur-based volatiles across different planets by Eliza and Natasha would be exciting, seeking to understand the potential interest from an astronomer's perspective, building on the discussion about sulfur gases on exoplanets.""}, {'present new idea': 'Andro is suggesting the idea of detecting a diversity of unique sulfur-based volatiles across different planets, which has not been explicitly proposed before in this specific manner.'}, {'encourage particpatioin': 'Andro is directly asking Morgan if the detection of sulfur-based volatiles would be exciting, inviting her to share her perspective on the idea.'}]","I mean if they if if Eliza and Natasha were able to uh use their uh telescope and and and and see these these of diversity of them across many different different planets, would that be something that would that would excite you in terms of hey, this is these are these are spots or I mean something that there has to be volatile but but unique enough that that could be seen. I mean, again, I this is out of my realm. I'm just putting ideas out there. Is that is that something that um that would be interesting for uh astronomer to do?",True,False,False,2021SLU_2021_06_11_SLU,5.0,566.0,595.0,597.0,2368.0,2934.0,2963.0,48.9,"i mean if they if if eliza and natasha were able to uh use their uh telescope and and and and see these these of diversity of them across many different different planets, would that be something that would that would excite you in terms of hey, this is these are these are spots or i mean something that there has to be volatile but but unique enough that that could be seen. i mean, again, i this is out of my realm. i'm just putting ideas out there. is that is that something that um that would be interesting for uh astronomer to do?"
2021SLU,2021_06_11_SLU_S5,Jay Forsythe,02:49-02:50,1.0,0,100.0,0.0,0,,No,No,No,{'None': 'No code applies to this utterance.'},Um,False,False,False,2021SLU_2021_06_11_SLU,5.0,169.0,170.0,597.0,2368.0,2537.0,2538.0,42.28333333333333,um
2021SLU,2021_06_11_SLU_S5,Hilke Schlichting,03:40-03:42,2.0,0,100.0,0.0,0,,No,No,No,"{'propose decision': 'Hilke is suggesting a specific action for the group to take, which is to identify the fundamental organic molecules that would be involved in biological processes elsewhere, building on the discussion about identifying key molecules that could indicate life.'}",Wouldn't that a nice way forward be to identify those?,False,False,True,2021SLU_2021_06_11_SLU,5.0,220.0,222.0,597.0,2368.0,2588.0,2590.0,43.13333333333333,wouldn't that a nice way forward be to identify those?
2021SLU,2021_06_11_SLU_S5,Hilke Schlichting,03:50-03:51,1.0,0,100.0,0.0,0,,No,Yes,No,[{'acknowledge contribution': 'Hilke is acknowledging that she is interrupting the conversation.'}],Sorry.,False,False,False,2021SLU_2021_06_11_SLU,5.0,230.0,231.0,597.0,2368.0,2598.0,2599.0,43.3,sorry.
2021SLU,2021_06_11_SLU_S5,Andro Rios,03:51-03:51,0.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'The speaker is expressing agreement with the previous turn.'},Yeah.,False,False,False,2021SLU_2021_06_11_SLU,5.0,231.0,231.0,597.0,2368.0,2599.0,2599.0,43.31666666666667,yeah.
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,03:51-03:52,1.0,0,0.0,0.0,0,,No,No,No,"[{'encourage particpatioin': 'Tori encourages Amanda to speak, building on the previous turn where Amanda seemed to want to say something.'}]","Yep, go ahead.",False,False,False,2021SLU_2021_06_11_SLU,5.0,231.0,232.0,597.0,2368.0,2599.0,2600.0,43.31666666666667,"yep, go ahead."
2021SLU,2021_06_11_SLU_S5,Amanda Stockton,05:15-05:16,1.0,0,0.0,0.0,0,,No,Yes,No,"{'None': 'This utterance does not fit any of the codes in the codebook, as it is simply an apology and does not contribute to the discussion.'}",Sorry.,False,False,False,2021SLU_2021_06_11_SLU,5.0,315.0,316.0,597.0,2368.0,2683.0,2684.0,44.71666666666667,sorry.
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,05:34-05:35,1.0,0,0.0,0.0,0,,No,No,No,"{'propose decision': 'Tori is about to suggest a new direction or approach to the discussion, indicating a decision point.'}",So maybe maybe one way to come at this.,False,False,True,2021SLU_2021_06_11_SLU,5.0,334.0,335.0,597.0,2368.0,2702.0,2703.0,45.03333333333333,so maybe maybe one way to come at this.
2021SLU,2021_06_11_SLU_S5,Eliza Kempton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,[{'None': 'No code applies to this utterance as it is just a filler word.'}],Um,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,um
2021SLU,2021_06_11_SLU_S5,Eliza Kempton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"{'express agreement': 'The speaker is agreeing with a prior statement, though the specific statement is not clear from the single utterance.'}",Yeah.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,yeah.
2021SLU,2021_06_11_SLU_S5,Eliza Kempton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': ""The utterance 'Okay' acknowledges the previous speaker's contribution, indicating that Eliza has heard and understood the information being conveyed.""}}",Okay.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,okay.
2021SLU,2021_06_11_SLU_S5,Amanda Stockton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': 'Amanda is acknowledging the previous discussion, but not necessarily agreeing or expanding on it.'}}",Okay.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,okay.
2021SLU,2021_06_11_SLU_S5,Eliza Kempton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,{'express agreement': 'The speaker is agreeing with the previous statement.'},Yeah.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,yeah.
2021SLU,2021_06_11_SLU_S5,Amanda Stockton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"[{'acknowledge contribution': 'Amanda is acknowledging the previous discussion, but not necessarily agreeing or expanding on it.'}]",Okay.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,okay.
2021SLU,2021_06_11_SLU_S5,Eliza Kempton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"{'expand on existing idea': 'Eliza is expanding on the discussion about detecting specific molecules by suggesting that if there are interesting spectral features in the infrared and the line lists are available, they could be added to their models to see what concentrations would be required, building on the previous discussion about the challenges of detecting trace molecules in exoplanet atmospheres.', 'provide supporting evidence': 'Eliza mentions that if line lists are available, they could add them into their models, providing a practical step to support the idea of detecting interesting spectral features.', 'propose decision': 'Eliza proposes that they could add interesting spectral features and line lists into their models to see what concentrations would be required, suggesting a concrete action for the group.'}","But if there if there are interesting spectral features in the infrared um and the line lists are available, it's the kind of thing that we could I mean we could add into our models and and see what kinds of concentrations would would would be required.",False,False,True,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,"but if there if there are interesting spectral features in the infrared um and the line lists are available, it's the kind of thing that we could i mean we could add into our models and and see what kinds of concentrations would would would be required."
2021SLU,2021_06_11_SLU_S5,Amanda Stockton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': {'Explanation': 'Amanda is acknowledging the previous speaker\'s point by simply saying ""Okay"", indicating she has heard and understood.'}}",Okay.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,okay.
2021SLU,2021_06_11_SLU_S5,Amanda Stockton,05:41-05:41,0.0,0,0.0,0.0,0,,No,No,No,"{'encourage particpatioin': 'Amanda is encouraging Tori to continue speaking, as Tori started to say something but then paused.'}",Go ahead.,False,False,False,2021SLU_2021_06_11_SLU,5.0,341.0,341.0,597.0,2368.0,2709.0,2709.0,45.15,go ahead.
2021SLU,2021_06_11_SLU_S5,Jay Forsythe,02:08-02:26,18.0,0,0.0,0.0,0,,No,No,No,"[{'express agreement': ""Jay expresses agreement with Eliza's explanation about the limitations of exoplanet atmosphere spectroscopy, acknowledging that the signal is low, which is why he was imagining that the data is not as detailed as lab data.""}]","Yeah, that that that was kind of what I was what I was imagining. I mean you're just the the amount of signal you're getting is still low. Yeah, that makes sense.",False,False,False,2021SLU_2021_06_11_SLU,5.0,128.0,146.0,597.0,2368.0,2496.0,2514.0,41.6,"yeah, that that that was kind of what i was what i was imagining. i mean you're just the the amount of signal you're getting is still low. yeah, that makes sense."
2021SLU,2021_06_11_SLU_S5,Morgan Raven,04:40-04:50,10.0,0,0.0,0.0,0,,No,No,No,"{'express humor': 'Morgan makes a self-deprecating joke about her internet connection potentially failing, suggesting it might not be the best time for her to speak.'}","I don't know if my internet just went out, so maybe now is not the time for me to talk.",False,False,False,2021SLU_2021_06_11_SLU,5.0,280.0,290.0,597.0,2368.0,2648.0,2658.0,44.13333333333333,"i don't know if my internet just went out, so maybe now is not the time for me to talk."
2021SLU,2021_06_11_SLU_S5,Tori Hoehler,04:50-04:50,0.0,0,0.0,0.0,0,,No,No,No,"{'acknowledge contribution': ""Tori acknowledges that she can hear Morgan, who was unsure if her internet was working, thus recognizing Morgan's attempt to contribute to the discussion.""}",I can hear you.,False,False,False,2021SLU_2021_06_11_SLU,5.0,290.0,290.0,597.0,2368.0,2658.0,2658.0,44.3,i can hear you.
2021SLU,2021_06_11_SLU_S5,Andro Rios,07:26-07:28,2.0,0,0.0,0.0,0,,No,No,No,"[{'express humor': 'Andro says ""Oh, sorry"" after interrupting Tori, possibly as a polite and slightly humorous acknowledgement of the interruption.'}]","Oh, sorry.",False,False,False,2021SLU_2021_06_11_SLU,5.0,446.0,448.0,597.0,2368.0,2814.0,2816.0,46.9,"oh, sorry."
